a.idpessoa,c.idpessoa,b.total
170,118,21.353224580844927
170,121,15.487730627822788
170,120,20.48893603875028
170,115,16.713434715820682
170,114,16.79807727092598
170,117,23.993259470109518
170,116,14.470207324015783
170,144,1.2605157674539436
170,145,2.0393136100168614
170,142,1.387515765676196
170,143,1.2397580409095974
170,140,11.41519163220662
170,141,1.862310393033344
170,138,12.424898389926577
170,139,12.920700445409297
170,136,12.633518908047751
170,137,12.700208659703195
170,134,13.048256588525534
170,135,12.843383510586298
170,132,12.807439244439148
170,133,12.990107774764612
170,130,13.599944852829369
170,131,13.673126928394984
170,161,0.8080222769206324
170,160,2.131900560532784
170,159,1.9144189719076656
170,158,1.3917614738165451
170,157,1.700735135169496
170,156,1.2766362050325861
170,155,1.932563064947689
170,154,2.34232790189589
170,153,2.0817300497422817
170,152,1.7513708916160515
170,151,1.4516542288024388
170,150,1.4806079832285126
170,149,1.2481185841097002
170,148,1.6492422502470656
170,147,1.7109354166653985
170,146,1.422849254137628
170,42,21.24512649997641
170,43,20.911609215935535
170,44,20.701391257594256
170,45,20.620087293704653
170,46,20.782227984506378
170,47,20.497946238586927
170,48,20.4108843512475
170,49,20.4049626316737
170,34,21.122899895610924
170,35,21.15060755628547
170,36,21.075817896347466
170,37,20.943268608314224
170,38,21.043668881637537
170,39,20.93344214409088
170,40,20.81578247388265
170,41,20.88833406473575
170,59,20.075980673431623
170,58,20.090201591820826
170,61,20.0801518918558
170,60,20.19572727088579
170,63,20.02811274184365
170,62,19.96757621745814
170,65,19.93126438538208
170,64,19.981954358870905
170,51,20.486820153454758
170,50,20.562903491481936
170,53,20.434421939462833
170,52,20.568388366617352
170,55,20.4028355872413
170,54,20.540350532549343
170,57,20.09168235862791
170,56,20.134847901089294
170,76,19.49484290780513
170,77,19.353183200703704
170,74,19.37210881654344
170,75,19.518824247377196
170,80,19.31506406926987
170,81,19.33990692842135
170,78,19.100094240605202
170,79,19.131649170941852
170,68,19.74352045608888
170,69,19.646495870765353
170,66,19.929234807187154
170,67,19.92356644780246
170,72,19.56487158148502
170,73,19.45037017642595
170,70,19.58069457399303
170,71,19.79035118435244
170,93,18.47879325064275
170,92,18.543403139661287
170,91,18.674670010471406
170,90,18.540043149895848
170,97,18.33297029943593
170,96,18.29710906126976
170,95,18.220386933322796
170,94,18.263515543290126
170,85,19.196775770946537
170,84,19.04179875957101
170,83,19.053537729251225
170,82,19.071268966694376
170,89,18.557858173830297
170,88,19.024158325665816
170,87,18.76832437912346
170,86,18.85016976050879
170,1,23.58827039017486
170,9,22.412398354482278
170,8,22.427572316236105
170,7,22.498182148787045
170,6,22.54837022935361
170,5,22.814859193078533
170,4,22.801688533966075
170,3,23.287844468735187
170,2,23.55
170,17,21.77014699077615
170,16,22.146071886454266
170,15,21.901639208059294
170,14,21.877477002616185
170,13,22.116683747795467
170,12,22.14157401812256
170,11,22.037116417535213
170,10,22.08141752696144
170,24,21.450314683006404
170,25,21.355172675490124
170,22,21.682437593591732
170,23,21.793691747843
170,20,21.759680604273584
170,21,21.640067005441548
170,18,21.82727880428525
170,19,21.732107583021026
170,32,21.234700374622665
170,33,21.26593520163174
170,30,21.42205639055224
170,31,21.24056967220983
170,28,21.37471637238726
170,29,21.75059539414956
170,26,21.336541425451315
170,27,21.38926833718255
170,200,1.6004999218994023
170,199,1.3433167906342875
170,196,1.9363109254456028
170,195,1.055461984156699
170,198,1.170854388897269
170,197,1.060424443324464
170,193,1.6065490966665168
170,194,1.2734991166074678
170,191,1.196035116541316
170,192,1.1741379816699558
170,189,1.15
170,190,1.3314653581674594
170,187,0.9193475947648968
170,188,0.9479451460923239
170,185,0.6551335741663669
170,186,0.8486459803710857
170,183,0.5456189146281505
170,184,0.6685057965343317
170,181,0.48104053883222503
170,182,0.6521502894272151
170,179,0.6977105417004973
170,180,0.7200694410957857
170,178,1.1552056094046639
170,177,0.24596747752497639
170,176,0.6735725647619573
170,175,0.8884255736976517
170,174,0.38600518131237643
170,173,0.45354161881794375
170,172,0.7071067811865482
170,171,0.6935416353759893
170,169,0.47265209192385965
170,168,0.45705579528105894
170,167,0.6363961030678935
170,166,0.18681541692269396
170,165,0.488364617882992
170,164,0.7242237223399985
170,163,0.5028916384272069
170,162,0.7930952023559347
171,188,0.6212889826803601
171,189,0.6612866246946153
171,190,0.7793587107359472
171,191,0.7640026177965606
171,192,0.7891767862779518
171,193,1.0601886624558847
171,194,0.8786353054595513
171,195,0.8949860334105756
171,196,1.3373481222179964
171,197,1.0307764064044147
171,198,1.177837000607468
171,199,1.1696580696938745
171,200,1.695228598154241
171,175,0.21095023109728933
171,174,0.32249030993194217
171,173,0.2531797780234431
171,172,0.03162277660168143
171,179,0.25961509971494345
171,178,0.47169905660282907
171,177,0.5990826320300061
171,176,0.14866068747318584
171,183,0.4738143096192853
171,182,0.3488552708502471
171,181,1.057733425774187
171,180,1.3551752654177243
171,187,0.5921148537234984
171,186,0.5491812087098383
171,185,1.14061386980871
171,184,0.5714017850864668
171,169,0.2505992817228344
171,170,0.6935416353759893
171,144,1.150695441895902
171,143,1.3471451295239139
171,146,0.9861541461658022
171,145,1.502331521336087
171,140,11.048837042874695
171,139,12.50334755175589
171,142,1.4481022063376605
171,141,1.6298466185503488
171,152,1.1049434374663711
171,151,0.8745856161634493
171,154,1.6690416411821478
171,153,1.4190842117365687
171,148,1.0922453936730525
171,147,1.156243918902927
171,150,0.9090654541890816
171,149,0.7440430095095318
171,127,13.464813403831485
171,128,12.844956208566849
171,129,13.302488489000847
171,130,13.232206920993942
171,123,14.539742088496618
171,124,13.82875627090159
171,125,13.994120193852844
171,126,13.500166665637874
171,135,12.468219600247664
171,136,12.256475839326736
171,137,12.316578258591143
171,138,12.054032520281336
171,131,13.289341593924059
171,132,12.472790385475097
171,133,12.635129599651917
171,134,12.672363631146322
171,114,16.93381232918329
171,113,16.939141064410556
171,112,17.283153647410533
171,111,17.287524403453492
171,110,17.304164238702775
171,109,18.21474677287609
171,108,17.600639192938424
171,107,17.703527897004033
171,122,12.933835471351877
171,121,15.049890365049178
171,120,20.78768144839631
171,119,20.96278607437475
171,118,21.624143913690553
171,117,24.225377190045982
171,116,14.636451072579037
171,115,16.770011926054195
171,97,18.550040431222783
171,98,18.124019973504776
171,95,18.363346644879307
171,96,18.4770776910203
171,93,18.6635259262552
171,94,18.298879747132062
171,91,18.841977072483665
171,92,18.719027752530312
171,105,17.66643144497496
171,106,17.66566443698057
171,103,17.803103662002307
171,104,17.667158798176917
171,101,18.57530080510138
171,102,17.76082486823177
171,99,18.11653388482466
171,100,18.004554979226786
171,157,1.0171037311896953
171,158,0.6999999999999993
171,155,1.2637246535539302
171,156,0.6135144660071186
171,161,0.7500000000000026
171,162,0.679117073853986
171,159,1.2280065146406998
171,160,1.4484474446799909
171,165,1.123610252712213
171,166,0.6870953354520759
171,163,0.7707788269017266
171,164,0.5000999900020013
171,167,0.17088007490635093
171,168,0.28301943396169943
171,23,21.97607790302901
171,24,21.49471097735441
171,25,21.42112975545408
171,26,21.390525940238124
171,19,21.84393050712257
171,20,21.89526204456115
171,21,21.70002073731728
171,22,21.8263991533189
171,15,22.037731280692213
171,16,22.34977628523382
171,17,21.848517112152027
171,18,21.969198892995625
171,11,22.100382349633684
171,12,22.30453092983576
171,13,22.28341311379386
171,14,21.91794242167818
171,8,22.46320101855477
171,7,22.63918726456407
171,10,22.18421961665544
171,9,22.547908993962167
171,4,22.86003499559876
171,3,23.48510378942363
171,6,22.656566377101363
171,5,22.938177782901587
171,2,23.58079091124808
171,1,23.72400682852709
171,83,19.1765612141489
171,84,19.084404627863037
171,85,19.37868932616445
171,86,18.93566212203841
171,87,18.90917766588489
171,88,19.233179664319678
171,89,18.620604179241877
171,90,18.624312067832197
171,75,19.704783683156737
171,76,19.684392294404216
171,77,19.509087626027007
171,78,19.18034931902962
171,79,19.174383953598095
171,80,19.500833315527828
171,81,19.533176904948157
171,82,19.16162049514602
171,68,19.86539705115405
171,67,19.954861563037717
171,70,19.69428851215499
171,69,19.692765168964975
171,72,19.706689219653313
171,71,19.98425880536979
171,74,19.509023553217627
171,73,19.536798611850408
171,60,20.353456708873804
171,59,20.174538408598103
171,62,20.030489260125425
171,61,20.124177001805567
171,64,20.113102694512353
171,63,20.177435416821435
171,66,20.059177450733117
171,65,20.036209721401903
171,53,20.59412052018731
171,54,20.729809454020558
171,51,20.652564005469152
171,52,20.757360140441754
171,57,20.182371020274104
171,58,20.16892659513639
171,55,20.564992098223623
171,56,20.182380929910128
171,45,20.703589060836773
171,46,20.951181350940573
171,43,20.901760691386745
171,44,20.790810470012946
171,49,20.47140688863372
171,50,20.73749261603244
171,47,20.543514791777962
171,48,20.4988975313308
171,38,21.223915755581015
171,37,21.063174024823514
171,36,21.21866395417016
171,35,21.27421913960651
171,42,21.47453375512493
171,41,21.048052166411978
171,40,20.93730164085143
171,39,21.08876478127631
171,30,21.586831634123616
171,29,21.971768249278437
171,28,21.52004879176625
171,27,21.525338557151663
171,34,21.21550612170259
171,33,21.415158182932014
171,32,21.341379992868315
171,31,21.3433736789665
172,5,22.96897472679179
172,4,22.8900196592314
172,7,22.670161005162708
172,6,22.687199033816402
172,9,22.578830793466697
172,8,22.49284330626077
172,11,22.130442833346105
172,10,22.21479236904995
172,13,22.31460732345519
172,12,22.335695646207213
172,15,22.06866103777028
172,14,21.94766502386985
172,17,21.878786529421596
172,16,22.381208635817682
172,19,21.87460856792642
172,18,22.000184090138884
172,1,23.754925804977795
172,2,23.610347307907183
172,3,23.516498463844485
172,187,0.5632051136131513
172,188,0.5921148537234984
172,185,1.1371895180663611
172,186,0.5217278984298247
172,183,0.4601086828130951
172,184,0.5521775076911434
172,181,1.0599056561788878
172,182,0.32756678708318493
172,195,0.8683317338436964
172,196,1.3096946208945068
172,193,1.0300485425454484
172,194,0.8472307831990071
172,191,0.7324616030892003
172,192,0.758023746329889
172,189,0.6296824596572467
172,190,0.7488658090739629
172,200,1.672602762164406
172,199,1.1412712210513354
172,198,1.1545128842936323
172,197,1.007223907579642
172,152,1.1069326989478623
172,153,1.417603611733547
172,154,1.6650825805346703
172,155,1.2612692020342047
172,148,1.1045361017187252
172,149,0.7627581530209943
172,150,0.9209777413162593
172,151,0.8861715409558117
172,160,1.4300349646075086
172,161,0.7816009211867654
172,162,0.7106335201775925
172,163,0.7993122043357018
172,156,0.6146543744251715
172,157,1.011187420807834
172,158,0.6906518659932797
172,159,1.210371843691021
172,169,0.2745906043549192
172,168,0.3080584360149871
172,171,0.03162277660168143
172,170,0.7071067811865482
172,165,1.143896848496402
172,164,0.531507290636732
172,167,0.20248456731316383
172,166,0.7077428911688193
172,178,0.4522167621838004
172,177,0.6020797289396148
172,180,1.3595955280891445
172,179,0.2340939982143948
172,174,0.3301514803843837
172,173,0.2601922366251536
172,176,0.12529964086141954
172,175,0.18788294228056007
172,67,19.984456459959073
172,66,20.090057242327607
172,65,20.066820874269048
172,64,20.143994142175476
172,63,20.208495738179028
172,62,20.060560809708186
172,61,20.15396983226878
172,60,20.384587314929874
172,59,20.205073620256865
172,58,20.1992128559506
172,57,20.212810294464248
172,56,20.21222649784036
172,55,20.59615740860416
172,54,20.761165670549424
172,53,20.625266058890002
172,52,20.78871328389518
172,82,19.192063463838377
172,83,19.207376187288048
172,80,19.532170898289824
172,81,19.564559795712245
172,78,19.21066370534865
172,79,19.204166214652485
172,76,19.71575258517919
172,77,19.540207266045055
172,74,19.53997441144691
172,75,19.73612170615088
172,72,19.73768476797621
172,73,19.56718937405165
172,70,19.72499936628643
172,71,20.015643881724113
172,68,19.896195616247844
172,69,19.722596177988333
172,33,21.446211786700232
172,32,21.37200271383101
172,35,21.30502757566861
172,34,21.245961969277833
172,29,22.003281573438084
172,28,21.551067258954948
172,31,21.373951436269333
172,30,21.61801332222737
172,25,21.451233064791403
172,24,21.524497671258207
172,27,21.556270549424823
172,26,21.420457511453854
172,21,21.730036815431305
172,20,21.926187539104923
172,23,22.007385124089595
172,22,21.857403779955202
172,48,20.529301010994015
172,49,20.501524333570906
172,50,20.768750564249164
172,51,20.683756912127933
172,44,20.821229550629326
172,45,20.733933539007978
172,46,20.982397384474442
172,47,20.573327392524522
172,40,20.968090041775383
172,41,21.07919590496753
172,42,21.506078210589674
172,43,20.930633053015857
172,36,21.249661173769336
172,37,21.093944628731723
172,38,21.255211125745138
172,39,21.11987215870399
172,127,13.483122783687762
172,126,13.518968155891187
172,125,14.012251781922844
172,124,13.848108174043123
172,131,13.306780226636343
172,130,13.250377353117154
172,129,13.320735715417523
172,128,12.864684216878391
172,119,20.994404016308724
172,118,21.655765975831933
172,117,24.256926845748616
172,116,14.667682161814115
172,123,14.558877017132879
172,122,12.947683190439902
172,121,15.064587614667719
172,120,20.8192819280589
172,142,1.4795945390545322
172,143,1.3787675656179312
172,140,11.067185730798954
172,141,1.6565627063289812
172,146,1.0072239075796396
172,147,1.1684605256490246
172,144,1.1810588469674148
172,145,1.5148597294799269
172,134,12.690193063937205
172,135,12.486092262994054
172,132,12.492417700349279
172,133,12.653888730346887
172,138,12.072120774743764
172,139,12.519205246340519
172,136,12.274273909278707
172,137,12.334070698678518
172,93,18.694860256230854
172,92,18.75030133091199
172,95,18.39436054882039
172,94,18.32855695356293
172,97,18.581544607486215
172,96,18.508381884973087
172,99,18.14753426777313
172,98,18.155013081790933
172,85,19.410002575991587
172,84,19.114185831470824
172,87,18.940168953839876
172,86,18.966045976955765
172,89,18.65068631444966
172,88,19.26464637619907
172,91,18.873189979439086
172,90,18.654683058149228
172,108,17.63180365135683
172,109,18.24636950190366
172,110,17.333738777309414
172,111,17.31780875284168
172,112,17.313717105231905
172,113,16.967890263671553
172,114,16.96476937656389
172,115,16.80002678569293
172,100,18.035038120281307
172,101,18.606891196543284
172,102,17.791157916223437
172,103,17.83407132429384
172,104,17.697810599054336
172,105,17.69707885499751
172,106,17.696725685843695
172,107,17.734816040771324
173,103,17.81527434534759
173,104,17.690596372084237
173,101,18.54725047008316
173,102,17.793847251227035
173,107,17.700943477679374
173,108,17.604363095551058
173,105,17.690011305818885
173,106,17.674009166004186
173,95,18.373600626986537
173,96,18.47351888515017
173,93,18.65820194981285
173,94,18.348332349289947
173,99,18.127363294202496
173,100,18.033205483219007
173,97,18.532439127108983
173,98,18.135142679339474
173,88,19.218743455283438
173,87,18.920298623436153
173,86,18.967129461254807
173,85,19.37453225241838
173,92,18.717139204483146
173,91,18.843226899870416
173,90,18.656175921125957
173,89,18.66026795091646
173,80,19.49524044478549
173,79,19.221334501017353
173,78,19.213758091534306
173,77,19.514697025575366
173,84,19.131387822110554
173,83,19.194316867239635
173,82,19.191352219163715
173,81,19.52475608042262
173,133,12.813321193195774
173,134,12.856877536944964
173,135,12.652470114566562
173,136,12.441241899424671
173,137,12.50332755709455
173,138,12.236895031011748
173,139,12.700062991969764
173,140,11.230071237530064
173,125,14.176491103231433
173,126,13.677967685295942
173,127,13.646028726336466
173,128,13.01609004271252
173,129,13.484142538552462
173,130,13.414387798181473
173,131,13.476338523501108
173,132,12.644722219171127
173,118,21.58616455047075
173,117,24.202665142500322
173,120,20.73869812693169
173,119,20.927553607624567
173,122,13.141400229808086
173,121,15.252884973014122
173,124,14.00257119246319
173,123,14.715067108239772
173,110,17.356019128820986
173,109,18.175788841203012
173,112,17.30943384400541
173,111,17.321951391226104
173,114,16.94649521287514
173,113,17.007668858488515
173,116,14.637281168304447
173,115,16.811573394539845
173,171,0.2531797780234431
173,172,0.2601922366251536
173,169,0.16278820596099708
173,170,0.45354161881794375
173,167,0.2758622844826736
173,168,0.19026297590440575
173,165,0.9130169768410674
173,166,0.4860041152089146
173,163,0.6574191965557443
173,164,0.5508175741568176
173,161,0.7610519036176194
173,162,0.7057619995437548
173,159,1.4611296999240004
173,160,1.6783622970026453
173,157,1.270118104744594
173,158,0.9508417323613844
173,156,0.8640023148117135
173,155,1.5163442880823603
173,154,1.9221342304844364
173,153,1.6710774967068396
173,152,1.3535139452550902
173,151,1.101362792180669
173,150,1.1344161493913951
173,149,0.9411163583744574
173,148,1.3148764200486676
173,147,1.3787675656179312
173,146,1.1638728452885225
173,145,1.7220046457544764
173,144,1.2083873551142459
173,143,1.3309019498069723
173,142,1.4522052196573314
173,141,1.7455371666051696
173,198,1.0630145812734642
173,199,1.1244554237496487
173,200,1.5654072952429972
173,194,0.9259049627256569
173,195,0.8309632964216874
173,196,1.5065855435387672
173,197,0.9222797840135066
173,190,0.9135097153287418
173,191,0.8268010643437746
173,192,0.8273451516749204
173,193,1.1955333537798094
173,187,0.5852349955359817
173,186,0.5220153254455276
173,189,0.7528612089887474
173,188,0.6168468205316435
173,183,0.3104834939252012
173,182,0.28460498941515366
173,185,0.9004998611882187
173,184,0.4440720662234917
173,179,0.2765863337187871
173,178,0.7021395872616777
173,181,0.8065358020571676
173,180,1.1021796586763881
173,175,0.43566041821583906
173,174,0.07000000000000028
173,177,0.3478505426185216
173,176,0.22360679774997896
173,4,22.901836170927428
173,3,23.475625657264175
173,2,23.632553818832193
173,1,23.73760729306979
173,12,22.307850636042907
173,11,22.140325200863696
173,10,22.209792885121644
173,9,22.561473799377556
173,8,22.51311839794745
173,7,22.650724050237333
173,6,22.68021384378904
173,5,22.956291076739724
173,47,20.5896405990974
173,48,20.52966877472698
173,45,20.73602903161548
173,46,20.952100133399515
173,51,20.65464838722751
173,52,20.750722878974603
173,49,20.51000243783506
173,50,20.736270156419163
173,55,20.56840781392668
173,56,20.22775321186216
173,53,20.598458680202263
173,54,20.722984823620365
173,59,20.201418267042538
173,60,20.358499453545196
173,57,20.212125073826353
173,58,20.203031950675125
173,64,20.127990461047023
173,63,20.185588918830184
173,62,20.070301442678932
173,61,20.170800678208092
173,68,19.883674207751444
173,67,20.00601909426261
173,66,20.074503729855937
173,65,20.060732788210906
173,72,19.717568308490783
173,71,19.975657686294085
173,70,19.715590277747204
173,69,19.73852324770017
173,76,19.677398201998148
173,75,19.699147189662803
173,74,19.52169306182228
173,73,19.56801471790125
173,13,22.28531803677031
173,14,21.966067012553705
173,15,22.051024919490704
173,16,22.337739366372777
173,17,21.882961408365183
173,18,21.980323018554575
173,19,21.8661564981137
173,20,21.90872885404354
173,21,21.74111312697673
173,22,21.836748842261294
173,23,21.972066357081665
173,24,21.54137646484087
173,25,21.460020969234865
173,26,21.433732759367885
173,27,21.53858166175294
173,28,21.529853692024943
173,30,21.589390913131385
173,29,21.953033958885957
173,32,21.36543470187302
173,31,21.368848822526683
173,34,21.244693455072493
173,33,21.423503448315824
173,36,21.22935703218541
173,35,21.29203841815057
173,38,21.220624401746523
173,37,21.082333836651006
173,40,20.95585121153517
173,39,21.094797936932224
173,42,21.452591917994432
173,41,21.052439288595515
173,44,20.821107079115652
173,43,20.967634582851733
174,93,18.646286493562197
174,92,18.706159413412472
174,91,18.83310117851014
174,90,18.654506158030557
174,89,18.6607743676408
174,88,19.20433284443904
174,87,18.912879209681428
174,86,18.965339438038015
174,101,18.529182388869724
174,100,18.030662772066922
174,99,18.11988962438789
174,98,18.127749446635676
174,97,18.51719201174951
174,96,18.462090889170707
174,95,18.36596036149485
174,94,18.351593936222542
174,76,19.664996821764298
174,77,19.505745307472875
174,74,19.51468165254048
174,75,19.68711507560211
174,72,19.710058345930893
174,73,19.566136562949772
174,84,19.133930594626918
174,85,19.362913003987806
174,82,19.18907241114067
174,83,19.188718039514782
174,80,19.483226118895196
174,81,19.511970684684826
174,78,19.21250113858162
174,79,19.22386537614119
174,123,14.755422731999243
174,122,13.192092328360957
174,125,14.219064666847816
174,124,14.04248197435197
174,119,20.90749148032829
174,118,21.565351840394353
174,121,15.302026009649834
174,120,20.714972845746143
174,131,13.520392006151301
174,130,13.456927583962099
174,133,12.854637295544359
174,132,12.684104225368065
174,127,13.688257741582747
174,126,13.719128981097889
174,129,13.526514702612792
174,128,13.05520968809004
174,106,17.665868220950816
174,107,17.689807799973405
174,108,17.594956663771583
174,109,18.154806526096607
174,102,17.79252933115469
174,103,17.80818070438415
174,104,17.686619236021336
174,105,17.68607361739739
174,114,16.93957496515187
174,115,16.812676764870012
174,116,14.627210943990656
174,117,24.185898784208952
174,110,17.35999135944485
174,111,17.321042116454773
174,112,17.30625898338517
174,113,17.016371528619135
174,143,1.3237824594698333
174,142,1.4500344823486089
174,145,1.778594951077957
174,144,1.2224974437601097
174,147,1.4366976021417996
174,146,1.2101652779682623
174,149,0.9935793878699378
174,148,1.3729530217745984
174,135,12.695688244439527
174,134,12.900170541508356
174,137,12.547338363174877
174,136,12.484630551201747
174,139,12.747238916722319
174,138,12.2796946216101
174,141,1.7727944043233
174,140,11.272408793155082
174,158,1.020784012413987
174,159,1.5297058540778357
174,160,1.746424919657297
174,161,0.767919266589921
174,162,0.718052922840649
174,163,0.6296824596572467
174,164,0.5738466694161442
174,165,0.8523496934944024
174,150,1.1936498649101421
174,151,1.161077086157504
174,152,1.4198943622678415
174,153,1.7390227140552244
174,154,1.9910047714659043
174,155,1.584739726264222
174,156,0.9314504817756014
174,157,1.3395894893585871
174,178,0.7710382610480491
174,177,0.28231188426986165
174,176,0.2879236009777595
174,175,0.5048762224545735
174,182,0.31384709652950404
174,181,0.7399999999999988
174,180,1.0336827366266688
174,179,0.3264965543462907
174,169,0.188679622641132
174,168,0.20615528128088423
174,167,0.3280243893371339
174,166,0.43185645763378333
174,173,0.07000000000000028
174,172,0.3301514803843837
174,171,0.32249030993194217
174,170,0.38600518131237643
174,193,1.2473972903610138
174,194,0.9604165762834378
174,191,0.8660831368869844
174,192,0.8609297300012337
174,197,0.9135097153287426
174,198,1.0507616285342734
174,195,0.8372574275573774
174,196,1.5642570121306805
174,185,0.8405950273467008
174,186,0.5462600113499068
174,183,0.3001666203960734
174,184,0.44011362169330903
174,189,0.7993122043357018
174,190,0.9667471230885558
174,187,0.6126989472816161
174,188,0.6440496875241829
174,200,1.5453802121160978
174,199,1.1328283188550692
174,25,21.46023299034752
174,24,21.543764759205853
174,23,21.96041893953756
174,22,21.829037999875304
174,29,21.937388176353174
174,28,21.522000371712664
174,27,21.531674342698015
174,26,21.43515337010678
174,33,21.415251574520436
174,32,21.361519140735286
174,31,21.365327051089107
174,30,21.579548188041382
174,37,21.077070479551942
174,36,21.221755346813328
174,35,21.286399413710154
174,34,21.242205629359677
174,8,22.516398468671674
174,9,22.554631453428804
174,6,22.67615487687452
174,7,22.643321311150448
174,12,22.2981994788817
174,13,22.27528002068661
174,10,22.20627839148199
174,11,22.140815251476177
174,16,22.323899748923797
174,17,21.88192176203909
174,14,21.968855227344005
174,15,22.044119397245154
174,20,21.901874349014058
174,21,21.741934136594192
174,18,21.97282184882042
174,19,21.861722256034632
174,55,20.558825355549864
174,54,20.71060115013565
174,57,20.20982186957619
174,56,20.229812159286105
174,59,20.198316761552185
174,58,20.20194050085288
174,61,20.173212436297796
174,60,20.349368540571472
174,63,20.177316471721404
174,62,20.07080715865707
174,65,20.0569813282059
174,64,20.121573000140916
174,67,20.00971014282816
174,66,20.068208689367367
174,69,19.740704141443384
174,68,19.878199113601816
174,38,21.209191403728713
174,39,21.085919472482107
174,40,20.95042243010866
174,41,21.043110511518965
174,42,21.436091061571837
174,43,20.97546185427153
174,44,20.818938493592796
174,45,20.734459240597523
174,46,20.941824180333477
174,47,20.591901320664878
174,48,20.527639903310853
174,49,20.510156020859522
174,50,20.725414350502138
174,51,20.644699077487182
174,52,20.73838952281493
174,53,20.589128199124897
174,70,19.710956344124963
174,71,19.962810423384777
174,2,23.636330087388778
174,3,23.462457245565734
174,4,22.902829519515706
174,5,22.950694978583982
174,1,23.730750093496834
175,63,20.310947786846384
175,64,20.242238018559114
175,65,20.15890870062167
175,66,20.18802863084952
175,67,20.058678919609836
175,68,19.992311021990428
175,69,19.80056817366613
175,70,19.819195240977876
175,71,20.12826122644477
175,72,19.838480284537926
175,73,19.654948486322724
175,74,19.63966649411339
175,75,19.846999773265477
175,76,19.827440581174365
175,77,19.6442867012269
175,78,19.29700754003066
175,80,19.6430394796732
175,79,19.28137183916124
175,82,19.28083504415719
175,81,19.677105986399525
175,84,19.191378272547286
175,83,19.303885619221845
175,86,19.0536978038385
175,85,19.520023053265078
175,88,19.380745599692496
175,87,19.040884958425643
175,90,18.7421050045079
175,89,18.73290687533571
175,92,18.859016411255386
175,91,18.97999473129537
175,94,18.404132688067644
175,93,18.805640111413382
175,97,18.699532079707232
175,98,18.255804556359603
175,95,18.495669763487886
175,96,18.61812289141953
175,101,18.730800837123862
175,102,17.87790815503872
175,99,18.248509528177912
175,100,18.124637927418025
175,105,17.790011242267386
175,106,17.799292120755815
175,103,17.93424099313935
175,104,17.790834719034404
175,109,18.376291791327215
175,110,17.407768380812055
175,107,17.844046626256052
175,108,17.737220751853997
175,114,17.06471505768555
175,113,17.030120375381966
175,112,17.404944699711056
175,111,17.40368351815213
175,118,21.784932866547926
175,117,24.377473207861396
175,116,14.775229270640779
175,115,16.881184792543444
175,122,12.883609742614839
175,121,15.005668928774886
175,120,20.954355155909713
175,119,21.122114004047983
175,126,13.488165182855672
175,125,13.97656967928826
175,124,13.821324104440935
175,123,14.53041637393781
175,131,13.266291870752733
175,132,12.467846646474284
175,133,12.622876058965325
175,134,12.65251358426459
175,127,13.448765742624861
175,128,12.840825518633917
175,129,13.285951226765814
175,130,13.215052024112504
175,139,12.468079242609905
175,140,11.033426485004558
175,141,1.7042593699317028
175,142,1.6032778923193567
175,135,12.44874290842252
175,136,12.236425131548838
175,137,12.294071742103997
175,138,12.03635326832841
175,148,1.0463746938836016
175,147,1.108873302050328
175,150,0.8640023148117146
175,149,0.7561084578286379
175,144,1.2790621564255602
175,143,1.5139682955729294
175,146,1.0119288512538822
175,145,1.4534441853748639
175,156,0.5060632371551993
175,155,1.1236102527122118
175,158,0.531507290636732
175,157,0.8612781200053792
175,152,0.9912618221237016
175,151,0.8280096617793782
175,154,1.519210321186635
175,153,1.2831601614763448
175,165,1.3315404612703299
175,166,0.8955445270895245
175,163,0.9767292357659829
175,164,0.6621178142898749
175,161,0.9170605214488319
175,162,0.8417244204607582
175,159,1.0261091559868278
175,160,1.2445481107614913
175,173,0.43566041821583906
175,174,0.5048762224545735
175,171,0.21095023109728933
175,172,0.18788294228056007
175,169,0.4614108798023736
175,170,0.8884255736976517
175,167,0.3612478373637687
175,168,0.49396356140913955
175,183,0.5594640292279746
175,182,0.3944616584663199
175,181,1.211981848048888
175,180,1.5174320413118998
175,179,0.2865309756378883
175,178,0.2668332812825262
175,177,0.7610519036176177
175,176,0.2319482700948646
175,191,0.6300793600809336
175,190,0.5950630218724728
175,189,0.5124451190127564
175,188,0.5554277630799511
175,187,0.5322593352868511
175,186,0.5131276644266993
175,185,1.2682665335015355
175,184,0.6140032573203508
175,12,22.440971458473005
175,11,22.212163334533628
175,14,22.0238166537955
175,13,22.420749318432694
175,8,22.567713663550414
175,7,22.770324986701443
175,10,22.3060283331659
175,9,22.677726958405685
175,4,22.970426639485822
175,3,23.629405409362295
175,6,22.77965100698428
175,5,23.06496260564929
175,2,23.683855260493385
175,1,23.85372507597084
175,27,21.65544042498328
175,28,21.6523901682932
175,29,22.121674891381982
175,30,21.72380261372304
175,23,22.117126847762123
175,24,21.601687434087182
175,25,21.533715424886623
175,26,21.50002093022237
175,19,21.968035870327597
175,20,22.025190124037522
175,21,21.81101098069505
175,22,21.95836514861705
175,15,22.167762629548342
175,16,22.495688475794648
175,17,21.96421180010792
175,18,22.100651574105232
175,46,21.08923184945341
175,45,20.82078048489057
175,44,20.90948349433816
175,43,20.994344476548918
175,42,21.626338108889357
175,41,21.183904267155288
175,40,21.063943125635333
175,39,21.223564733569148
175,38,21.364571140090785
175,37,21.18939829254243
175,36,21.350451985847982
175,35,21.40132005274441
